record_id,category,subcategory,framework,package_name,class_name,method_name,api_name,api_type,permission,sources,source_versions,supported_android_versions,import_timestamp,min_android_api,max_android_api,confidence,documentation_url,deprecated,notes
,Unknown,,Android Framework,android.accounts,AccountManagerService,peekAuthToken,peekAuthToken,method,android.permission.AUTHENTICATE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.256617+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.accounts,AccountManagerService,removeAccount,removeAccount,method,android.permission.MANAGE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.256617+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.accounts,AccountManagerService,setAuthToken,setAuthToken,method,android.permission.AUTHENTICATE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.256617+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.accounts,AccountManagerService,setPassword,setPassword,method,android.permission.AUTHENTICATE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.accounts,AccountManagerService,setUserData,setUserData,method,android.permission.AUTHENTICATE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.accounts,AccountManagerService,updateCredentials,updateCredentials,method,android.permission.MANAGE_ACCOUNTS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,addPeriodicSync,addPeriodicSync,method,android.permission.WRITE_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getCurrentSyncs,getCurrentSyncs,method,android.permission.READ_SYNC_STATS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getIsSyncable,getIsSyncable,method,android.permission.READ_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getMasterSyncAutomatically,getMasterSyncAutomatically,method,android.permission.READ_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getPeriodicSyncs,getPeriodicSyncs,method,android.permission.READ_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getSyncAutomatically,getSyncAutomatically,method,android.permission.READ_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,getSyncStatus,getSyncStatus,method,android.permission.READ_SYNC_STATS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,isSyncActive,isSyncActive,method,android.permission.READ_SYNC_STATS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,isSyncPending,isSyncPending,method,android.permission.READ_SYNC_STATS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,removePeriodicSync,removePeriodicSync,method,android.permission.WRITE_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,setIsSyncable,setIsSyncable,method,android.permission.WRITE_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,setMasterSyncAutomatically,setMasterSyncAutomatically,method,android.permission.WRITE_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.content,ContentService,setSyncAutomatically,setSyncAutomatically,method,android.permission.WRITE_SYNC_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17""]","[16, 17]",2026-07-07T12:25:15.257124+00:00,16,17,high,,False,
,Unknown,,Android Framework,android.media,AudioService,registerMediaButtonEventReceiverForCalls,registerMediaButtonEventReceiverForCalls,method,android.permission.MODIFY_PHONE_STATE,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19""]","[16, 17, 18, 19]",2026-07-07T12:25:15.257124+00:00,16,19,high,,False,
,Unknown,,Android Framework,android.media,AudioService,setBluetoothScoOn,setBluetoothScoOn,method,android.permission.MODIFY_AUDIO_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19"", ""api-21"", ""api-22""]","[16, 17, 18, 19, 21, 22]",2026-07-07T12:25:15.257124+00:00,16,22,high,,False,
,Unknown,,Android Framework,android.media,AudioService,setMode,setMode,method,android.permission.MODIFY_AUDIO_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19""]","[16, 17, 18, 19]",2026-07-07T12:25:15.257124+00:00,16,19,high,,False,
,Unknown,,Android Framework,android.media,AudioService,setRingtonePlayer,setRingtonePlayer,method,android.permission.REMOTE_AUDIO_PLAYBACK,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19"", ""api-21"", ""api-22""]","[16, 17, 18, 19, 21, 22]",2026-07-07T12:25:15.257124+00:00,16,22,high,,False,
